
############################################################################################################################################
BUY COND 4 - EXPERIMENTAL
##########################################################################################################################################

#algoritmanın bunları bulması ve 100lik çalışması lazım lazım  resimleri notesda:
#ticker1 ark lrc sky sys oax blz 90926 nebl 101330 oax 167747 #ticker2 enj 75784 knc 154156 req kava 152670 fuel 4375 lend 11326 band 183656 gto 56330
#algoritmanın bunları bulmaması lazım: ticker2 ftt 9460 BAND 94572 çok zayıf, ncash 9276 poe 7221 mft 11970 ftm 26728 cocos 2553

=======================================================================================================================================
WIN CONDITIONS
===============================================================================================================================================================================================================================================================================================================================================
        symbol  last_price  total_traded_quote_asset_volume  label_qav    score_qav   change_qav  change_price
342900  ARKBTC  0.00002280                      18.64653188          0 -3.548577284  0.000000000   0.000000000
342901  ARKBTC  0.00002280                      18.64653188          0 -3.548577284  0.000000000   0.000000000
342902  ARKBTC  0.00002280                      18.64653188          0 -3.548577284  0.000000000   0.000000000
342903  ARKBTC  0.00002280                      18.64653188          0 -3.548577284  0.000000000   0.000000000
342904  ARKBTC  0.00002280                      18.64653188          0 -3.548577284  0.000000000   0.000000000
342905  ARKBTC  0.00002280                      18.64653188          0 -3.548577284  0.000000000   0.000000000
342906  ARKBTC  0.00002280                      18.64653188          0 -3.548577284  0.000000000   0.000000000
342907  ARKBTC  0.00002280                      18.64653188          0 -3.548577284  0.000000000   0.000000000
342908  ARKBTC  0.00002280                      18.64653188          0 -3.548577284  0.000000000   0.000000000
342909  ARKBTC  0.00002280                      18.64653188          0 -3.548577284  0.000000000   0.000000000
342910  ARKBTC  0.00002280                      18.64653188          0 -3.548577284  0.000000000   0.000000000
342911  ARKBTC  0.00002280                      18.64653188          0 -3.548577284  0.000000000   0.000000000
342912  ARKBTC  0.00002280                      18.64653188          0 -3.548577284  0.000000000   0.000000000
342913  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.078588180  -0.043859649
342914  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342915  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342916  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342917  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342918  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342919  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342920  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342921  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342922  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342923  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342924  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342925  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342926  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342927  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342928  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342929  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342930  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342931  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342932  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342933  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342934  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342935  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342936  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342937  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342938  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342939  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342940  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342941  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342942  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342943  ARKBTC  0.00002279                      18.66118585          0 -3.548577284  0.000000000   0.000000000
342944  ARKBTC  0.00002279                      18.66218861          0 -3.548577284  0.005373506   0.000000000
342945  ARKBTC  0.00002279                      18.66218861          0 -3.548577284  0.000000000   0.000000000
342946  ARKBTC  0.00002279                      18.66218861          0 -3.548577284  0.000000000   0.000000000
342947  ARKBTC  0.00002279                      18.66218861          0 -3.548577284  0.000000000   0.000000000
342948  ARKBTC  0.00002279                      18.66218861          0 -3.548577284  0.000000000   0.000000000
342949  ARKBTC  0.00002279                      18.66218861          0 -3.548577284  0.000000000   0.000000000
342950  ARKBTC  0.00002279                      18.66273557          0 -3.548577284  0.002930846   0.000000000
342951  ARKBTC  0.00002279                      18.66273557          0 -3.548577284  0.000000000   0.000000000
342952  ARKBTC  0.00002279                      18.66273557          0 -3.548577284  0.000000000   0.000000000
342953  ARKBTC  0.00002279                      18.66273557          0 -3.548577284  0.000000000   0.000000000
342954  ARKBTC  0.00002279                      18.66273557          0 -3.548577284  0.000000000   0.000000000
342955  ARKBTC  0.00002279                      18.66273557          0 -3.548577284  0.000000000   0.000000000
342956  ARKBTC  0.00002279                      18.66273557          0 -3.548577284  0.000000000   0.000000000
342957  ARKBTC  0.00002279                      18.66273557          0 -3.548577284  0.000000000   0.000000000
342958  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.006108429   0.043878894
342959  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342960  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342961  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342962  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342963  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342964  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342965  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342966  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342967  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342968  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342969  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342970  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342971  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342972  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342973  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342974  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342975  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342976  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342977  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342978  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342979  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342980  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342981  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342982  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342983  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342984  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342985  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342986  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342987  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342988  ARKBTC  0.00002280                      18.66387557          0 -3.548577284  0.000000000   0.000000000
342989  ARKBTC  0.00002280                      18.65263691          0 -3.548577284 -0.060216111   0.000000000
342990  ARKBTC  0.00002282                      18.65275101          0 -3.548577284  0.000611710   0.087719298
342991  ARKBTC  0.00002282                      18.65275101          0 -3.548577284  0.000000000   0.000000000
342992  ARKBTC  0.00002282                      18.65275101          0 -3.548577284  0.000000000   0.000000000
342993  ARKBTC  0.00002282                      18.65275101          0 -3.548577284  0.000000000   0.000000000
342994  ARKBTC  0.00002282                      18.65275101          0 -3.548577284  0.000000000   0.000000000
342995  ARKBTC  0.00002282                      18.65275101          0 -3.548577284  0.000000000   0.000000000
342996  ARKBTC  0.00002282                      18.65275101          0 -3.548577284  0.000000000   0.000000000
342997  ARKBTC  0.00002282                      18.65275101          0 -3.548577284  0.000000000   0.000000000
342998  ARKBTC  0.00002282                      18.65275101          0 -3.548577284  0.000000000   0.000000000
342999  ARKBTC  0.00002282                      18.65275101          0 -3.548577284  0.000000000   0.000000000
343000  ARKBTC  0.00002282                      18.65275101          0 -3.548577284  0.000000000   0.000000000
343001  ARKBTC  0.00002282                      18.65275101          0 -3.548577284  0.000000000   0.000000000
